directory	file	line	function	property kind	status	property
.	cwe20-2.c	32	main	index_bound	Unknown	0 ≤ stack_top
.	cwe20-2.c	35	main	signed_overflow	Unknown	account_balance - (int)((int)(amount / 100) * 100) ≤ 2147483647
