directory	file	line	function	property kind	status	property
.	pointer_offset_constant_8_malloc.c	4	main	mem_access	Unknown	\valid((int *)xp)
.	pointer_offset_constant_8_malloc.c	5	main	mem_access	Unknown	\valid((int *)yp)
.	pointer_offset_constant_8_malloc.c	14	main	mem_access	Invalid or unreachable	\valid(p)
